date,district,rainfall,wind_speed,temperature,humidity,soil_moisture,region,pop_density,slope,coastal,vulnerability_index,river_level,disaster_type,hazard_score,risk_level
20259999,Satara,0.4,9.2,41.2,15.5,0.05,Pune Division,287,15,0,0.7,-2.76,Drought,0.9309,Severe
20259999,Satara,187.3,29.2,22.6,85.3,0.98,Pune Division,287,15,0,0.7,0.33,Landslide,0.7994,Severe
20259999,Akola,164.8,30.4,24.6,88.5,0.81,Vidarbha,320,2,0,0.65,3.06,Flood,0.7453,Severe
20259999,Gondia,110.5,13.1,25.7,88.1,0.81,Vidarbha,253,5,0,0.7,0.73,Landslide,0.4696,Medium
20259999,Sangli,127.3,32.8,27.2,90.3,0.83,Pune Division,329,5,0,0.65,3.96,Flood,0.7408,Severe
20259999,Parbhani,121.8,17.3,26.3,90.2,0.94,Marathwada,295,2,0,0.7,4.75,Flood,0.7996,Severe
20259999,Thane,116.2,112.8,26.0,89.6,0.92,Konkan,1157,5,1,0.75,0.46,Cyclone,0.7253,Severe
20259999,Beed,255.9,41.8,22.7,90.9,0.87,Marathwada,242,2,0,0.8,3.18,Flood,0.9221,Severe
20259999,Thane,0.0,14.8,40.8,16.8,0.15,Konkan,1157,5,1,0.75,-1.7,Heatwave,0.6614,High
20259999,Sangli,175.3,33.4,25.7,85.6,0.9,Pune Division,329,5,0,0.65,3.37,Flood,0.7937,Severe
20259999,Nagpur,199.4,10.0,23.8,91.2,0.84,Vidarbha,470,3,0,0.7,0.16,Landslide,0.6446,High
20259999,Nanded,200.6,42.5,24.3,95.7,0.82,Marathwada,319,3,0,0.72,1.74,Flood,0.7341,Severe
20259999,Raigad,150.5,160.4,24.1,88.7,0.85,Konkan,368,12,1,0.75,3.04,Cyclone,0.9354,Severe
20259999,Aurangabad,215.2,84.0,23.4,95.3,0.77,Marathwada,366,3,0,0.72,0.96,Cyclone,0.6748,High
20259999,Gondia,329.8,28.6,23.4,87.1,0.86,Vidarbha,253,5,0,0.7,5.06,Flood,1.0,Severe
20259999,Jalna,161.9,74.2,24.0,89.7,0.87,Marathwada,254,2,0,0.7,2.66,Cyclone,0.5602,High
20259999,Nandurbar,204.1,12.0,25.6,85.1,0.98,Nashik Division,277,10,0,0.72,1.45,Landslide,0.7692,Severe
20259999,Nashik,0.1,5.8,36.6,30.5,0.05,Nashik Division,393,8,0,0.7,-1.91,Drought,0.9136,Severe
20259999,Osmanabad,227.8,34.1,27.6,92.7,0.95,Marathwada,219,3,0,0.75,5.81,Flood,1.0,Severe
20259999,Sangli,215.1,18.9,20.5,85.7,0.98,Pune Division,329,5,0,0.65,-0.88,Landslide,0.717,High
20259999,Gadchiroli,0.0,17.6,48.8,20.3,0.13,Vidarbha,74,8,0,0.85,-1.94,Heatwave,0.9755,Severe
20259999,Jalgaon,140.5,108.5,25.7,93.3,0.76,Nashik Division,360,3,0,0.65,3.33,Cyclone,0.6374,High
20259999,Hingoli,276.7,24.7,22.8,89.2,0.82,Marathwada,244,3,0,0.68,0.4,Landslide,0.8146,Severe
20259999,Dhule,211.8,10.4,22.1,81.5,0.85,Nashik Division,285,4,0,0.62,-0.83,Landslide,0.6796,High
20259999,Buldhana,161.9,77.6,23.8,96.0,0.81,Vidarbha,268,3,0,0.68,1.1,Cyclone,0.5695,High
20259999,Wardha,277.3,23.6,22.2,87.6,0.86,Vidarbha,206,2,0,0.65,2.34,Flood,0.8908,Severe
20259999,Palghar,107.1,185.4,24.1,97.4,0.77,Konkan,362,8,1,0.7,1.92,Cyclone,0.9486,Severe
20259999,Sindhudurg,2.2,8.4,42.5,23.2,0.05,Konkan,167,20,1,0.75,-2.49,Drought,0.9348,Severe
20259999,Osmanabad,273.1,17.7,25.4,92.3,0.91,Marathwada,219,3,0,0.75,0.64,Landslide,0.8225,Severe
20259999,Buldhana,0.0,14.8,47.4,10.6,0.15,Vidarbha,268,3,0,0.68,-1.33,Heatwave,0.9235,Severe
20259999,Gadchiroli,0.0,5.4,49.6,24.3,0.11,Vidarbha,74,8,0,0.85,-1.98,Heatwave,0.9986,Severe
20259999,Gondia,83.4,87.6,23.7,97.4,0.87,Vidarbha,253,5,0,0.7,2.82,Cyclone,0.4871,Medium
20259999,Amravati,250.3,20.8,20.0,93.5,0.83,Vidarbha,237,4,0,0.68,0.13,Landslide,0.7702,Severe
20259999,Mumbai Suburban,248.3,25.4,24.5,95.4,0.81,Konkan,20980,3,1,0.8,4.6,Flood,0.9838,Severe
20259999,Ahmednagar,2.2,12.2,39.3,28.4,0.09,Nashik Division,266,4,0,0.68,-1.54,Drought,0.897,Severe
20259999,Beed,0.3,7.0,42.9,21.3,0.08,Marathwada,242,2,0,0.8,-2.59,Drought,0.9346,Severe
20259999,Ratnagiri,0.0,15.1,42.9,17.9,0.08,Konkan,197,18,1,0.8,-2.0,Heatwave,0.7459,Severe
20259999,Bhandara,96.2,95.8,23.4,94.6,0.86,Vidarbha,294,2,0,0.68,1.51,Cyclone,0.5316,High
20259999,Palghar,80.3,103.2,23.2,97.7,0.78,Konkan,362,8,1,0.7,0.16,Cyclone,0.6344,High
20259999,Mumbai Suburban,0.0,13.8,45.7,22.6,0.08,Konkan,20980,3,1,0.8,-1.28,Heatwave,0.8454,Severe
20259999,Hingoli,185.5,72.3,23.2,97.3,0.77,Marathwada,244,3,0,0.68,0.18,Cyclone,0.5873,High
20259999,Palghar,0.0,6.4,44.8,23.4,0.12,Konkan,362,8,1,0.7,-2.01,Heatwave,0.7988,Severe
20259999,Palghar,243.8,13.1,21.1,94.7,0.93,Konkan,362,8,1,0.7,-0.37,Landslide,0.8236,Severe
20259999,Kolhapur,2.5,14.5,41.8,19.2,0.08,Pune Division,504,12,0,0.75,-2.94,Drought,0.9174,Severe
20259999,Nashik,135.3,23.9,21.6,93.7,0.85,Nashik Division,393,8,0,0.7,0.39,Landslide,0.5714,High
20259999,Satara,2.2,12.5,37.6,15.3,0.09,Pune Division,287,15,0,0.7,-2.65,Drought,0.8922,Severe
20259999,Satara,183.9,20.6,24.5,91.7,0.92,Pune Division,287,15,0,0.7,1.35,Landslide,0.7858,Severe
20259999,Nandurbar,0.1,14.4,42.2,26.4,0.03,Nashik Division,277,10,0,0.72,-2.67,Drought,0.947,Severe
20259999,Satara,221.0,19.4,27.4,95.5,0.79,Pune Division,287,15,0,0.7,2.74,Flood,0.8186,Severe
20259999,Pune,205.5,25.5,20.8,92.0,0.91,Pune Division,603,10,0,0.75,1.45,Landslide,0.7684,Severe
20259999,Latur,245.2,20.7,24.8,84.1,0.89,Marathwada,343,2,0,0.75,0.41,Landslide,0.7437,Severe
20259999,Jalna,182.3,102.2,26.1,94.1,0.8,Marathwada,254,2,0,0.7,0.66,Cyclone,0.6841,High
20259999,Nandurbar,261.5,28.4,23.0,91.9,0.84,Nashik Division,277,10,0,0.72,1.98,Flood,0.8486,Severe
20259999,Yavatmal,212.5,22.7,22.2,86.6,0.81,Vidarbha,204,4,0,0.72,2.41,Flood,0.7907,Severe
20259999,Hingoli,100.6,87.6,23.4,91.0,0.91,Marathwada,244,3,0,0.68,1.28,Cyclone,0.5109,High
20259999,Satara,212.9,31.7,22.2,93.2,0.86,Pune Division,287,15,0,0.7,1.55,Flood,0.7467,Severe
20259999,Nagpur,2.7,14.1,42.6,20.0,0.09,Vidarbha,470,3,0,0.7,-1.79,Drought,0.9104,Severe
20259999,Jalgaon,2.1,9.8,42.1,31.9,0.04,Nashik Division,360,3,0,0.65,-1.64,Drought,0.928,Severe
20259999,Kolhapur,2.4,11.6,38.8,33.3,0.05,Pune Division,504,12,0,0.75,-2.61,Drought,0.9193,Severe
20259999,Parbhani,211.4,104.4,23.9,96.6,0.8,Marathwada,295,2,0,0.7,3.4,Cyclone,0.7351,Severe
20259999,Beed,1.7,7.4,40.5,16.5,0.08,Marathwada,242,2,0,0.8,-1.79,Drought,0.92,Severe
20259999,Osmanabad,0.0,15.4,42.0,14.5,0.13,Marathwada,219,3,0,0.75,-1.24,Heatwave,0.7127,High
20259999,Nagpur,0.0,6.4,50.2,25.6,0.11,Vidarbha,470,3,0,0.7,-2.02,Heatwave,1.0,Severe
20259999,Solapur,0.0,10.3,45.9,27.2,0.12,Pune Division,290,2,0,0.7,-2.07,Heatwave,0.8339,Severe
20259999,Beed,0.0,14.4,40.1,21.3,0.15,Marathwada,242,2,0,0.8,-2.19,Heatwave,0.6302,High
20259999,Chandrapur,179.1,81.7,25.8,89.8,0.87,Vidarbha,193,3,0,0.75,3.01,Cyclone,0.616,High
20259999,Nagpur,115.0,71.0,24.7,94.3,0.78,Vidarbha,470,3,0,0.7,2.68,Cyclone,0.4792,Medium
20259999,Dhule,1.9,14.5,41.5,23.8,0.07,Nashik Division,285,4,0,0.62,-1.52,Drought,0.9098,Severe
20259999,Sindhudurg,215.4,35.6,23.6,87.0,0.93,Konkan,167,20,1,0.75,3.68,Flood,0.8905,Severe
20259999,Nandurbar,2.7,17.1,40.2,24.6,0.04,Nashik Division,277,10,0,0.72,-1.81,Drought,0.9253,Severe
20259999,Aurangabad,2.3,5.1,38.9,23.2,0.1,Marathwada,366,3,0,0.72,-2.9,Drought,0.8946,Severe
20259999,Sangli,124.5,23.2,24.8,89.6,0.94,Pune Division,329,5,0,0.65,0.52,Landslide,0.5091,High
20259999,Nashik,1.1,17.4,38.0,16.3,0.06,Nashik Division,393,8,0,0.7,-2.45,Drought,0.9111,Severe
20259999,Solapur,0.9,5.6,39.9,31.7,0.06,Pune Division,290,2,0,0.7,-2.07,Drought,0.9194,Severe
20259999,Pune,2.4,7.5,41.1,25.0,0.09,Pune Division,603,10,0,0.75,-2.26,Drought,0.9105,Severe
20259999,Raigad,202.6,19.8,23.1,93.2,0.96,Konkan,368,12,1,0.75,0.13,Landslide,0.7949,Severe
20259999,Washim,269.4,23.3,25.2,93.2,0.91,Vidarbha,244,3,0,0.65,4.43,Flood,1.0,Severe
20259999,Chandrapur,0.1,9.4,39.0,16.2,0.1,Vidarbha,193,3,0,0.75,-2.48,Drought,0.9056,Severe
20259999,Osmanabad,0.0,17.8,43.4,22.8,0.15,Marathwada,219,3,0,0.75,-1.2,Heatwave,0.7505,Severe
20259999,Jalna,0.9,8.9,38.2,17.0,0.03,Marathwada,254,2,0,0.7,-2.13,Drought,0.9262,Severe
20259999,Ahmednagar,2.5,16.3,36.3,18.2,0.05,Nashik Division,266,4,0,0.68,-2.11,Drought,0.902,Severe
20259999,Ahmednagar,2.2,16.5,37.3,34.9,0.09,Nashik Division,266,4,0,0.68,-2.79,Drought,0.889,Severe
20259999,Nandurbar,1.9,16.5,37.4,29.6,0.05,Nashik Division,277,10,0,0.72,-1.79,Drought,0.9124,Severe
20259999,Chandrapur,217.1,93.4,25.3,97.5,0.84,Vidarbha,193,3,0,0.75,1.53,Cyclone,0.712,High
20259999,Ratnagiri,200.9,137.8,23.1,92.4,0.85,Konkan,197,18,1,0.8,2.12,Cyclone,0.9407,Severe
20259999,Nagpur,147.8,87.1,25.7,95.7,0.9,Vidarbha,470,3,0,0.7,1.2,Cyclone,0.582,High
20259999,Pune,276.5,17.4,25.7,92.0,0.88,Pune Division,603,10,0,0.75,0.35,Landslide,0.9251,Severe
20259999,Hingoli,113.8,28.7,23.6,94.0,0.91,Marathwada,244,3,0,0.68,0.08,Landslide,0.457,Medium
20259999,Osmanabad,2.4,6.8,41.5,35.0,0.1,Marathwada,219,3,0,0.75,-1.87,Drought,0.9076,Severe
20259999,Akola,0.0,11.3,49.6,23.0,0.12,Vidarbha,320,2,0,0.65,-1.46,Heatwave,0.9812,Severe
20259999,Nashik,181.0,26.5,22.1,90.0,0.94,Nashik Division,393,8,0,0.7,4.21,Flood,0.8628,Severe
20259999,Latur,184.6,15.8,22.9,86.1,0.97,Marathwada,343,2,0,0.75,-0.9,Landslide,0.6154,High
20259999,Chandrapur,0.0,8.3,47.0,23.3,0.09,Vidarbha,193,3,0,0.75,-2.46,Heatwave,0.8895,Severe
20259999,Ratnagiri,95.9,198.9,25.1,93.2,0.94,Konkan,197,18,1,0.8,2.29,Cyclone,0.9868,Severe
20259999,Nandurbar,0.7,6.7,41.3,28.8,0.08,Nashik Division,277,10,0,0.72,-2.94,Drought,0.9187,Severe
20259999,Raigad,0.0,8.5,45.5,23.5,0.09,Konkan,368,12,1,0.75,-1.59,Heatwave,0.8308,Severe
20259999,Gadchiroli,0.0,6.1,45.4,13.6,0.15,Vidarbha,74,8,0,0.85,-2.27,Heatwave,0.8567,Severe
20259999,Mumbai City,0.0,13.2,43.7,24.5,0.09,Konkan,19652,2,1,0.85,-1.81,Heatwave,0.7688,Severe
20259999,Beed,0.0,15.3,42.1,27.6,0.08,Marathwada,242,2,0,0.8,-2.49,Heatwave,0.6954,High
20259999,Washim,108.0,24.0,24.4,86.9,0.92,Vidarbha,244,3,0,0.65,0.35,Landslide,0.442,Medium
20259999,Gadchiroli,165.9,23.1,24.6,90.8,0.93,Vidarbha,74,8,0,0.85,3.34,Flood,0.8014,Severe
20259999,Parbhani,145.3,14.3,24.4,87.1,0.93,Marathwada,295,2,0,0.7,0.04,Landslide,0.5179,High
20259999,Ratnagiri,93.4,200.5,25.9,95.4,0.87,Konkan,197,18,1,0.8,1.7,Cyclone,0.9884,Severe
20259999,Sangli,275.1,17.0,25.5,88.6,0.87,Pune Division,329,5,0,0.65,4.29,Flood,1.0,Severe
20259999,Wardha,316.4,33.0,23.6,91.2,0.86,Vidarbha,206,2,0,0.65,3.27,Flood,1.0,Severe
20259999,Osmanabad,265.6,10.8,24.5,80.5,0.88,Marathwada,219,3,0,0.75,0.15,Landslide,0.8026,Severe
20259999,Raigad,104.4,20.8,25.2,91.6,0.93,Konkan,368,12,1,0.75,-0.65,Landslide,0.5709,High
20259999,Pune,181.4,21.9,22.4,87.5,0.87,Pune Division,603,10,0,0.75,4.02,Flood,0.8469,Severe
20259999,Akola,269.6,25.1,24.2,95.2,0.89,Vidarbha,320,2,0,0.65,6.27,Flood,1.0,Severe
20259999,Gadchiroli,1.6,12.2,38.3,19.9,0.1,Vidarbha,74,8,0,0.85,-2.84,Drought,0.9076,Severe
20259999,Gadchiroli,214.2,12.1,23.1,88.7,0.93,Vidarbha,74,8,0,0.85,-0.41,Landslide,0.7719,Severe
20259999,Ratnagiri,110.4,217.8,26.9,95.1,0.92,Konkan,197,18,1,0.8,0.31,Cyclone,1.0,Severe
20259999,Satara,0.0,9.2,43.1,22.0,0.08,Pune Division,287,15,0,0.7,-2.32,Heatwave,0.7354,Severe
20259999,Latur,163.7,13.0,20.9,80.7,0.95,Marathwada,343,2,0,0.75,-0.45,Landslide,0.5663,High
20259999,Nandurbar,0.0,19.5,43.6,23.0,0.12,Nashik Division,277,10,0,0.72,-2.31,Heatwave,0.7549,Severe
20259999,Latur,123.7,18.0,23.4,88.4,0.82,Marathwada,343,2,0,0.75,-0.91,Landslide,0.4633,Medium
20259999,Aurangabad,165.5,29.3,24.7,91.7,0.92,Marathwada,366,3,0,0.72,4.91,Flood,0.8779,Severe
20259999,Latur,111.3,21.7,25.7,88.2,0.88,Marathwada,343,2,0,0.75,-0.67,Landslide,0.4414,Medium
20259999,Nagpur,2.6,14.6,39.2,34.7,0.07,Vidarbha,470,3,0,0.7,-2.83,Drought,0.9062,Severe
20259999,Nagpur,1.6,5.2,37.6,27.8,0.04,Vidarbha,470,3,0,0.7,-1.95,Drought,0.9168,Severe
20259999,Hingoli,314.2,29.1,27.0,95.2,0.91,Marathwada,244,3,0,0.68,3.73,Flood,1.0,Severe
20259999,Washim,269.2,38.9,25.3,87.2,0.98,Vidarbha,244,3,0,0.65,2.41,Flood,0.9,Severe
20259999,Sindhudurg,0.0,10.6,42.6,26.6,0.15,Konkan,167,20,1,0.75,-1.43,Heatwave,0.7118,High
20259999,Gadchiroli,0.0,13.9,38.9,30.1,0.09,Vidarbha,74,8,0,0.85,-2.34,Drought,0.9201,Severe
20259999,Osmanabad,0.0,11.8,45.3,17.0,0.12,Marathwada,219,3,0,0.75,-2.2,Heatwave,0.836,Severe
20259999,Beed,167.7,16.1,21.5,80.7,0.95,Marathwada,242,2,0,0.8,-0.84,Landslide,0.5803,High
20259999,Beed,249.5,30.1,24.9,92.5,0.84,Marathwada,242,2,0,0.8,4.81,Flood,1.0,Severe
20259999,Ahmednagar,195.7,83.4,25.9,91.9,0.92,Nashik Division,266,4,0,0.68,3.22,Cyclone,0.6396,High
20259999,Nashik,138.7,28.3,21.1,80.7,0.86,Nashik Division,393,8,0,0.7,0.82,Landslide,0.5801,High
20259999,Raigad,271.3,11.8,20.4,89.1,0.97,Konkan,368,12,1,0.75,0.26,Landslide,0.9504,Severe
20259999,Osmanabad,0.0,8.3,41.5,16.1,0.05,Marathwada,219,3,0,0.75,-1.32,Heatwave,0.69,High
20259999,Mumbai City,1.7,6.8,42.4,26.9,0.07,Konkan,19652,2,1,0.85,-1.59,Drought,0.9372,Severe
20259999,Kolhapur,172.1,78.1,24.8,90.9,0.83,Pune Division,504,12,0,0.75,1.56,Cyclone,0.5935,High
20259999,Nashik,0.0,6.6,41.7,19.7,0.13,Nashik Division,393,8,0,0.7,-1.68,Heatwave,0.6856,High
20259999,Bhandara,243.2,21.1,21.3,86.8,0.92,Vidarbha,294,2,0,0.68,1.09,Landslide,0.7352,Severe
20259999,Satara,0.0,9.8,44.4,14.5,0.06,Pune Division,287,15,0,0.7,-1.79,Heatwave,0.801,Severe
20259999,Pune,0.0,14.6,43.2,20.7,0.1,Pune Division,603,10,0,0.75,-2.14,Heatwave,0.7469,Severe
20259999,Hingoli,0.3,17.2,38.2,25.3,0.04,Marathwada,244,3,0,0.68,-2.89,Drought,0.9218,Severe
20259999,Amravati,0.0,16.1,45.4,20.1,0.08,Vidarbha,237,4,0,0.68,-1.99,Heatwave,0.8267,Severe
20259999,Nanded,135.2,23.6,24.1,96.1,0.95,Marathwada,319,3,0,0.72,1.56,Flood,0.6385,High
20259999,Thane,0.0,8.4,41.9,10.4,0.13,Konkan,1157,5,1,0.75,-1.26,Heatwave,0.717,High
20259999,Sindhudurg,0.0,16.3,43.4,23.6,0.14,Konkan,167,20,1,0.75,-1.87,Heatwave,0.7489,Severe
20259999,Wardha,1.6,12.3,42.2,22.1,0.05,Vidarbha,206,2,0,0.65,-2.32,Drought,0.9257,Severe
20259999,Buldhana,1.5,16.7,40.3,32.1,0.04,Vidarbha,268,3,0,0.68,-1.65,Drought,0.926,Severe
20259999,Bhandara,0.0,14.5,51.6,11.4,0.11,Vidarbha,294,2,0,0.68,-1.31,Heatwave,1.0,Severe
20259999,Raigad,218.5,172.1,26.7,92.0,0.77,Konkan,368,12,1,0.75,0.75,Cyclone,1.0,Severe
20259999,Wardha,0.0,10.3,50.9,17.9,0.11,Vidarbha,206,2,0,0.65,-2.27,Heatwave,1.0,Severe
20259999,Gadchiroli,2.6,15.1,36.6,32.2,0.05,Vidarbha,74,8,0,0.85,-2.0,Drought,0.9198,Severe
20259999,Gadchiroli,0.0,5.5,48.4,21.6,0.08,Vidarbha,74,8,0,0.85,-1.28,Heatwave,0.9574,Severe
20259999,Raigad,96.8,204.1,25.5,94.0,0.92,Konkan,368,12,1,0.75,0.01,Cyclone,1.0,Severe
20259999,Osmanabad,0.7,17.3,37.1,15.7,0.07,Marathwada,219,3,0,0.75,-2.21,Drought,0.9094,Severe
20259999,Chandrapur,270.8,20.8,25.6,90.9,0.85,Vidarbha,193,3,0,0.75,1.32,Landslide,0.8113,Severe
20259999,Pune,276.5,27.0,22.7,94.3,0.94,Pune Division,603,10,0,0.75,5.14,Flood,1.0,Severe
20259999,Nandurbar,83.5,108.3,24.3,90.6,0.76,Nashik Division,277,10,0,0.72,1.42,Cyclone,0.5582,High
20259999,Nagpur,131.8,12.6,21.8,85.7,0.94,Vidarbha,470,3,0,0.7,-0.52,Landslide,0.5025,High
20259999,Amravati,0.0,12.4,52.0,24.0,0.16,Vidarbha,237,4,0,0.68,-2.05,Heatwave,1.0,Severe
20259999,Nandurbar,263.8,29.5,21.4,82.9,0.92,Nashik Division,277,10,0,0.72,0.04,Landslide,0.8976,Severe
20259999,Dhule,0.0,8.1,43.3,25.2,0.13,Nashik Division,285,4,0,0.62,-1.56,Heatwave,0.7288,Severe
20259999,Nagpur,1.6,5.1,39.3,21.7,0.08,Vidarbha,470,3,0,0.7,-2.04,Drought,0.9056,Severe
20259999,Bhandara,132.0,72.0,24.9,94.7,0.81,Vidarbha,294,2,0,0.68,3.27,Cyclone,0.506,High
20259999,Satara,212.4,89.6,26.8,91.1,0.91,Pune Division,287,15,0,0.7,2.08,Cyclone,0.6873,High
20259999,Dhule,0.6,14.0,38.3,21.5,0.05,Nashik Division,285,4,0,0.62,-2.32,Drought,0.9106,Severe
20259999,Buldhana,305.0,33.6,23.7,94.6,0.79,Vidarbha,268,3,0,0.68,5.49,Flood,1.0,Severe
20259999,Ahmednagar,220.6,12.0,26.0,91.3,0.93,Nashik Division,266,4,0,0.68,-0.84,Landslide,0.7133,High
20259999,Latur,0.0,6.3,42.2,20.3,0.15,Marathwada,343,2,0,0.75,-2.13,Heatwave,0.7088,High
20259999,Sindhudurg,333.4,35.2,26.8,85.6,0.9,Konkan,167,20,1,0.75,4.14,Flood,1.0,Severe
20259999,Yavatmal,0.8,12.5,40.9,15.7,0.08,Vidarbha,204,4,0,0.72,-2.74,Drought,0.9168,Severe
20259999,Gondia,341.9,40.1,23.3,88.7,0.95,Vidarbha,253,5,0,0.7,5.95,Flood,1.0,Severe
20259999,Ratnagiri,0.0,8.4,45.1,13.7,0.12,Konkan,197,18,1,0.8,-1.24,Heatwave,0.8398,Severe
20259999,Nashik,179.3,23.5,22.6,93.9,0.88,Nashik Division,393,8,0,0.7,2.53,Flood,0.7531,Severe
20259999,Jalna,189.1,79.5,25.4,90.1,0.8,Marathwada,254,2,0,0.7,2.86,Cyclone,0.6186,High
20259999,Parbhani,173.0,83.4,25.2,92.6,0.93,Marathwada,295,2,0,0.7,0.77,Cyclone,0.6075,High
20259999,Buldhana,210.8,27.4,22.7,90.9,0.95,Vidarbha,268,3,0,0.68,-0.66,Landslide,0.6793,High
20259999,Dhule,265.6,21.5,21.1,81.9,0.85,Nashik Division,285,4,0,0.62,-0.74,Landslide,0.8006,Severe
20259999,Wardha,171.4,28.2,24.8,92.4,0.92,Vidarbha,206,2,0,0.65,1.74,Flood,0.6954,High
20259999,Gondia,196.7,22.9,25.8,93.5,0.88,Vidarbha,253,5,0,0.7,1.36,Landslide,0.6706,High
20259999,Sangli,245.5,17.6,25.0,83.9,0.85,Pune Division,329,5,0,0.65,0.69,Landslide,0.7724,Severe
20259999,Thane,2.0,17.2,36.5,25.3,0.04,Konkan,1157,5,1,0.75,-2.43,Drought,0.916,Severe
20259999,Nashik,236.4,14.9,24.3,86.7,0.85,Nashik Division,393,8,0,0.7,0.31,Landslide,0.7989,Severe
20259999,Dhule,236.2,26.0,24.8,85.7,0.83,Nashik Division,285,4,0,0.62,1.1,Landslide,0.7324,Severe
20259999,Beed,0.0,13.9,40.3,27.7,0.14,Marathwada,242,2,0,0.8,-1.37,Heatwave,0.6252,High
20259999,Beed,2.1,5.6,38.7,32.6,0.04,Marathwada,242,2,0,0.8,-2.38,Drought,0.9295,Severe
20259999,Gondia,1.1,12.3,43.0,20.1,0.09,Vidarbha,253,5,0,0.7,-1.86,Drought,0.9176,Severe
20259999,Gondia,217.6,18.4,25.7,93.4,0.89,Vidarbha,253,5,0,0.7,0.61,Landslide,0.7186,High
20259999,Nandurbar,130.3,98.3,23.9,97.2,0.84,Nashik Division,277,10,0,0.72,2.29,Cyclone,0.5951,High
20259999,Washim,134.3,102.7,25.4,90.1,0.83,Vidarbha,244,3,0,0.65,3.25,Cyclone,0.6088,High
20259999,Amravati,0.8,17.9,40.7,20.7,0.08,Vidarbha,237,4,0,0.68,-2.0,Drought,0.912,Severe
20259999,Nandurbar,128.8,72.2,25.5,92.0,0.76,Nashik Division,277,10,0,0.72,1.67,Cyclone,0.5059,High
20259999,Nandurbar,2.8,16.9,38.8,32.9,0.03,Nashik Division,277,10,0,0.72,-2.47,Drought,0.9239,Severe
20259999,Aurangabad,323.1,42.8,23.5,89.8,0.98,Marathwada,366,3,0,0.72,4.33,Flood,1.0,Severe
20259999,Yavatmal,0.0,15.4,51.6,16.6,0.07,Vidarbha,204,4,0,0.72,-2.26,Heatwave,1.0,Severe
20259999,Mumbai Suburban,228.4,29.9,25.5,87.4,0.89,Konkan,20980,3,1,0.8,0.57,Landslide,0.7249,Severe
20259999,Akola,0.0,14.1,47.2,21.6,0.11,Vidarbha,320,2,0,0.65,-2.1,Heatwave,0.8907,Severe
20259999,Gondia,107.2,84.6,25.7,91.1,0.93,Vidarbha,253,5,0,0.7,0.7,Cyclone,0.5128,High
20259999,Palghar,0.6,10.7,40.7,21.4,0.04,Konkan,362,8,1,0.7,-2.08,Drought,0.9327,Severe
20259999,Chandrapur,225.8,28.0,26.2,90.9,0.81,Vidarbha,193,3,0,0.75,5.9,Flood,1.0,Severe
20259999,Chandrapur,0.0,6.1,47.8,21.7,0.08,Vidarbha,193,3,0,0.75,-1.46,Heatwave,0.9238,Severe
20259999,Sangli,138.9,96.0,26.8,90.7,0.87,Pune Division,329,5,0,0.65,1.08,Cyclone,0.5934,High
20259999,Amravati,108.3,26.2,22.6,85.1,0.91,Vidarbha,237,4,0,0.68,0.75,Landslide,0.4587,Medium
20259999,Mumbai City,222.5,29.6,23.4,90.0,0.84,Konkan,19652,2,1,0.85,3.25,Flood,0.8732,Severe
20259999,Chandrapur,175.3,71.6,25.7,91.3,0.93,Vidarbha,193,3,0,0.75,0.93,Cyclone,0.5766,High
20259999,Gondia,209.1,17.7,20.6,88.7,0.92,Vidarbha,253,5,0,0.7,0.7,Landslide,0.7025,High
20259999,Raigad,193.5,22.7,24.1,89.8,0.91,Konkan,368,12,1,0.75,-0.61,Landslide,0.7694,Severe
20259999,Bhandara,321.1,19.3,27.3,90.3,0.84,Vidarbha,294,2,0,0.68,3.02,Flood,1.0,Severe
20259999,Kolhapur,201.4,34.4,24.6,93.7,0.9,Pune Division,504,12,0,0.75,2.72,Flood,0.8076,Severe
20259999,Mumbai Suburban,0.0,17.0,45.9,13.2,0.14,Konkan,20980,3,1,0.8,-1.37,Heatwave,0.8719,Severe
20259999,Ahmednagar,204.6,37.1,25.6,93.5,0.82,Nashik Division,266,4,0,0.68,3.13,Flood,0.8176,Severe
20259999,Beed,194.0,109.4,26.8,93.9,0.83,Marathwada,242,2,0,0.8,3.43,Cyclone,0.7357,Severe
20259999,Nashik,0.0,15.0,43.9,26.2,0.06,Nashik Division,393,8,0,0.7,-2.09,Heatwave,0.7582,Severe
20259999,Sindhudurg,2.1,5.7,40.6,16.1,0.03,Konkan,167,20,1,0.75,-2.77,Drought,0.9366,Severe
20259999,Hingoli,0.0,5.8,40.1,12.1,0.15,Marathwada,244,3,0,0.68,-1.32,Heatwave,0.6366,High
20259999,Osmanabad,265.7,21.7,24.7,91.3,0.85,Marathwada,219,3,0,0.75,-0.22,Landslide,0.7998,Severe
20259999,Ahmednagar,121.6,70.8,24.9,89.1,0.78,Nashik Division,266,4,0,0.68,1.62,Cyclone,0.4864,Medium
20259999,Raigad,147.0,102.7,26.3,91.8,0.76,Konkan,368,12,1,0.75,1.94,Cyclone,0.7378,Severe
20259999,Akola,290.4,27.1,22.6,92.6,0.85,Vidarbha,320,2,0,0.65,6.23,Flood,1.0,Severe
20259999,Wardha,0.0,12.1,45.8,16.1,0.11,Vidarbha,206,2,0,0.65,-2.1,Heatwave,0.8472,Severe
20259999,Pune,0.0,11.6,43.9,19.0,0.15,Pune Division,603,10,0,0.75,-1.28,Heatwave,0.7776,Severe
